id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
4884,third,sep,2119-09-08,64,156092.0,7913879.0,3685.19,13996.0,8575429.0,3987.7,12677.0,54485.0,33.43,40713.0,21971839.0,44594.0,13487.8,4054.13,75.91,20.77,107.51,269.57
4885,third,sep,2119-09-15,64,155915.0,7914764.0,3686.15,14011.0,8573437.0,3987.16,12677.0,54504.0,33.44,40719.0,21972370.0,44603.0,13490.56,4054.58,75.94,20.8,107.53,269.6
4886,third,sep,2119-09-22,64,156034.0,7914259.0,3686.82,14005.0,8576069.0,3988.16,12677.0,54512.0,33.46,40728.0,21973375.0,44605.0,13492.85,4055.53,75.98,20.8,107.54,269.7
4887,third,sep,2119-09-29,64,156082.0,7914767.0,3686.83,14015.0,8578618.0,3988.79,12681.0,54537.0,33.46,40744.0,21979639.0,44613.0,13496.1,4056.6,76.0,20.8,107.55,269.77
4888,fourth,oct,2119-10-06,64,156291.0,7918706.0,3687.6,14015.0,8583961.0,3989.79,12684.0,54545.0,33.45,40752.0,21986544.0,44628.0,13497.83,4057.6,76.01,20.81,107.58,269.87
4889,fourth,oct,2119-10-13,64,156620.0,7919622.0,3689.94,14021.0,8585500.0,3990.39,12687.0,54575.0,33.46,40767.0,21988310.0,44633.0,13499.9,4057.73,76.01,20.81,107.58,269.91
4890,fourth,oct,2119-10-20,64,156632.0,7921263.0,3689.77,14014.0,8588108.0,3992.33,12688.0,54579.0,33.45,40776.0,21994811.0,44646.0,13502.71,4058.27,76.02,20.82,107.6,269.9
4891,fourth,oct,2119-10-27,64,156396.0,7922740.0,3691.09,14013.0,8590614.0,3993.06,12691.0,54582.0,33.45,40784.0,22003545.0,44658.0,13506.72,4059.17,76.07,20.82,107.65,269.93
4892,fourth,nov,2119-11-03,64,156471.0,7924585.0,3691.27,14009.0,8593600.0,3992.63,12695.0,54586.0,33.46,40793.0,22008173.0,44665.0,13510.04,4060.03,76.06,20.82,107.67,270.0
4893,fourth,nov,2119-11-10,64,156377.0,7922975.0,3692.34,14006.0,8593380.0,3993.69,12697.0,54588.0,33.46,40800.0,22014274.0,44675.0,13515.45,4060.96,76.08,20.82,107.66,270.11
4894,fourth,nov,2119-11-17,64,156410.0,7926920.0,3693.12,13986.0,8594048.0,3994.75,12702.0,54609.0,33.47,40808.0,22018657.0,44681.0,13516.17,4061.65,76.09,20.83,107.7,270.14
4895,fourth,nov,2119-11-24,64,156283.0,7928516.0,3693.77,13982.0,8595800.0,3995.45,12708.0,54622.0,33.5,40816.0,22028548.0,44687.0,13520.78,4061.97,76.12,20.83,107.74,270.25
4896,fourth,dec,2119-12-01,64,156135.0,7931246.0,3693.72,13994.0,8597701.0,3996.99,12708.0,54630.0,33.49,40822.0,22034683.0,44698.0,13522.68,4062.29,76.12,20.83,107.75,270.39
4897,fourth,dec,2119-12-08,64,156205.0,7934446.0,3694.73,13991.0,8600202.0,3998.04,12710.0,54659.0,33.51,40823.0,22036440.0,44711.0,13523.46,4063.26,76.12,20.83,107.78,270.45
4898,fourth,dec,2119-12-15,64,156334.0,7938271.0,3695.91,14005.0,8602404.0,3998.6,12713.0,54692.0,33.51,40840.0,22039017.0,44726.0,13526.1,4064.32,76.15,20.84,107.79,270.51
4899,fourth,dec,2119-12-22,64,156408.0,7940937.0,3697.53,14010.0,8603455.0,3999.05,12717.0,54700.0,33.52,40842.0,22046421.0,44737.0,13529.86,4065.14,76.14,20.84,107.83,270.58
4900,fourth,dec,2119-12-29,64,156280.0,7940602.0,3697.98,14013.0,8605792.0,4000.1,12722.0,54721.0,33.52,40846.0,22048731.0,44746.0,13533.07,4065.32,76.17,20.84,107.86,270.66
4901,first,jan,2120-01-05,64,156466.0,7940850.0,3699.11,14017.0,8608532.0,4000.9,12724.0,54718.0,33.52,40859.0,22056118.0,44756.0,13537.04,4066.29,76.18,20.83,107.89,270.71
4902,first,jan,2120-01-12,64,156241.0,7944173.0,3700.4,14021.0,8612504.0,4002.39,12732.0,54700.0,33.51,40863.0,22064192.0,44764.0,13540.55,4066.71,76.2,20.85,107.92,270.76
4903,first,jan,2120-01-19,64,156766.0,7943738.0,3702.83,14023.0,8614849.0,4004.03,12736.0,54730.0,33.51,40863.0,22069625.0,44766.0,13543.94,4067.6,76.22,20.85,107.94,270.75
4904,first,jan,2120-01-26,64,156759.0,7943426.0,3703.49,14019.0,8614722.0,4005.59,12743.0,54746.0,33.51,40865.0,22071457.0,44776.0,13546.06,4068.37,76.23,20.86,107.95,270.79
4905,first,feb,2120-02-02,64,156680.0,7946638.0,3703.61,14041.0,8616218.0,4007.1,12748.0,54766.0,33.53,40873.0,22086996.0,44787.0,13547.66,4069.53,76.25,20.86,108.0,270.84
4906,first,feb,2120-02-09,64,156588.0,7950260.0,3704.93,14034.0,8618086.0,4008.27,12748.0,54787.0,33.55,40892.0,22091417.0,44791.0,13549.47,4070.15,76.25,20.87,108.03,270.94
4907,first,feb,2120-02-16,64,156797.0,7951544.0,3706.1,14045.0,8621075.0,4008.25,12753.0,54817.0,33.57,40910.0,22102806.0,44801.0,13552.6,4071.04,76.26,20.88,108.04,270.95
4908,first,feb,2120-02-23,64,156918.0,7954040.0,3706.34,14051.0,8619957.0,4008.84,12755.0,54828.0,33.57,40912.0,22104372.0,44814.0,13556.48,4071.72,76.26,20.89,108.05,271.05
4909,first,mar,2120-03-01,64,156803.0,7956375.0,3706.53,14047.0,8622802.0,4009.85,12756.0,54825.0,33.58,40920.0,22111529.0,44825.0,13559.34,4072.72,76.32,20.89,108.07,271.13
4910,first,mar,2120-03-08,64,156737.0,7958772.0,3707.38,14044.0,8625141.0,4010.42,12760.0,54827.0,33.6,40930.0,22110476.0,44836.0,13562.48,4074.17,76.32,20.9,108.1,271.2
4911,first,mar,2120-03-15,64,156648.0,7961159.0,3707.16,14059.0,8627840.0,4009.91,12762.0,54822.0,33.6,40933.0,22110961.0,44849.0,13563.95,4074.79,76.33,20.9,108.11,271.26
4912,first,mar,2120-03-22,64,156374.0,7961770.0,3706.63,14066.0,8628223.0,4012.48,12765.0,54823.0,33.61,40945.0,22116517.0,44851.0,13566.13,4075.29,76.34,20.91,108.13,271.23
4913,first,mar,2120-03-29,64,156675.0,7960663.0,3707.96,14072.0,8629367.0,4013.39,12768.0,54832.0,33.6,40951.0,22122669.0,44856.0,13568.32,4076.44,76.36,20.92,108.16,271.23
4914,second,apr,2120-04-05,64,156618.0,7964233.0,3707.17,14061.0,8630801.0,4013.6,12771.0,54834.0,33.61,40956.0,22123994.0,44863.0,13571.33,4077.64,76.38,20.92,108.18,271.33
4915,second,apr,2120-04-12,64,157190.0,7966471.0,3708.98,14098.0,8631862.0,4013.32,12772.0,54854.0,33.61,40972.0,22128838.0,44877.0,13573.7,4078.64,76.4,20.93,108.2,271.39
4916,second,apr,2120-04-19,64,157549.0,7966971.0,3709.07,14102.0,8632791.0,4015.21,12777.0,54864.0,33.59,40975.0,22137220.0,44887.0,13575.26,4079.84,76.43,20.94,108.2,271.45
4917,second,apr,2120-04-26,64,157495.0,7967290.0,3710.52,14095.0,8633287.0,4015.13,12778.0,54871.0,33.61,40983.0,22146780.0,44902.0,13577.53,4081.55,76.45,20.96,108.22,271.46
4918,second,may,2120-05-03,64,157631.0,7970404.0,3711.83,14079.0,8634756.0,4016.19,12780.0,54862.0,33.62,40989.0,22155237.0,44909.0,13580.07,4082.47,76.48,20.97,108.24,271.49
4919,second,may,2120-05-10,64,157338.0,7970426.0,3712.47,14066.0,8637157.0,4015.4,12781.0,54878.0,33.64,40996.0,22160485.0,44919.0,13581.01,4083.67,76.49,20.97,108.28,271.59
4920,second,may,2120-05-17,64,157169.0,7970937.0,3714.06,14095.0,8639817.0,4015.4,12783.0,54909.0,33.65,41010.0,22168289.0,44937.0,13584.14,4084.5,76.51,20.97,108.32,271.65
4921,second,may,2120-05-24,64,157083.0,7970404.0,3714.3,14099.0,8643355.0,4015.34,12787.0,54921.0,33.64,41014.0,22175563.0,44950.0,13586.19,4085.74,76.56,20.97,108.34,271.68
4922,second,may,2120-05-31,64,157116.0,7971015.0,3714.89,14116.0,8647175.0,4015.28,12786.0,54923.0,33.63,41019.0,22186274.0,44960.0,13587.48,4086.87,76.57,20.97,108.36,271.71
4923,second,jun,2120-06-07,64,157169.0,7972032.0,3716.15,14119.0,8646585.0,4017.04,12791.0,54916.0,33.64,41027.0,22190770.0,44974.0,13593.73,4087.23,76.59,20.97,108.39,271.76
4924,second,jun,2120-06-14,64,157316.0,7970114.0,3717.13,14113.0,8649634.0,4017.87,12796.0,54930.0,33.65,41036.0,22198641.0,44978.0,13598.9,4088.71,76.61,20.96,108.42,271.73
4925,second,jun,2120-06-21,64,157287.0,7972888.0,3717.71,14122.0,8651451.0,4019.46,12799.0,54921.0,33.65,41047.0,22207681.0,44989.0,13600.85,4089.18,76.6,20.98,108.44,271.74
4926,second,jun,2120-06-28,64,157372.0,7973870.0,3717.71,14115.0,8652231.0,4021.16,12804.0,54910.0,33.65,41054.0,22212732.0,45001.0,13603.26,4090.34,76.63,20.96,108.47,271.82
4927,third,jul,2120-07-05,64,157541.0,7974414.0,3718.13,14099.0,8655643.0,4022.59,12807.0,54900.0,33.64,41065.0,22222015.0,45016.0,13604.4,4090.96,76.63,20.98,108.49,271.97
4928,third,jul,2120-07-12,64,157010.0,7976569.0,3718.7,14096.0,8656851.0,4023.16,12812.0,54905.0,33.66,41061.0,22227259.0,45023.0,13606.69,4091.9,76.65,20.98,108.51,272.03
4929,third,jul,2120-07-19,64,156985.0,7979110.0,3720.14,14087.0,8658125.0,4024.28,12814.0,54908.0,33.67,41071.0,22225329.0,45041.0,13610.66,4092.18,76.65,20.98,108.55,272.1
4930,third,jul,2120-07-26,64,156874.0,7979922.0,3720.5,14106.0,8661939.0,4024.75,12814.0,54907.0,33.67,41077.0,22229916.0,45060.0,13612.31,4093.0,76.69,20.99,108.58,272.11
4931,third,aug,2120-08-02,64,157199.0,7981244.0,3721.05,14107.0,8662692.0,4025.16,12814.0,54915.0,33.66,41089.0,22234501.0,45063.0,13614.17,4093.8,76.71,20.99,108.6,272.13
4932,third,aug,2120-08-09,64,157435.0,7986414.0,3721.35,14121.0,8665853.0,4025.53,12819.0,54911.0,33.68,41095.0,22242374.0,45077.0,13616.61,4094.96,76.72,20.99,108.63,272.14
4933,third,aug,2120-08-16,64,157317.0,7989891.0,3722.51,14112.0,8668478.0,4026.1,12824.0,54915.0,33.68,41106.0,22242067.0,45082.0,13619.87,4095.46,76.72,20.98,108.67,272.23
4934,third,aug,2120-08-23,64,157236.0,7991417.0,3724.14,14123.0,8669754.0,4026.02,12824.0,54943.0,33.69,41111.0,22243852.0,45096.0,13623.66,4096.3,76.77,21.0,108.68,272.28
4935,third,aug,2120-08-30,64,157355.0,7992913.0,3725.46,14139.0,8670676.0,4027.25,12829.0,54937.0,33.69,41122.0,22252667.0,45112.0,13625.83,4097.46,76.78,21.02,108.71,272.31
4936,third,sep,2120-09-06,64,157512.0,7997711.0,3726.56,14152.0,8672430.0,4029.49,12832.0,54923.0,33.72,41133.0,22261711.0,45123.0,13628.18,4099.04,76.8,21.02,108.73,272.39
4937,third,sep,2120-09-13,64,157640.0,7997894.0,3727.23,14155.0,8672670.0,4030.86,12834.0,54898.0,33.71,41144.0,22268246.0,45125.0,13631.79,4099.77,76.79,21.03,108.75,272.45
4938,third,sep,2120-09-20,64,157874.0,7997609.0,3727.89,14168.0,8673029.0,4030.09,12836.0,54899.0,33.72,41162.0,22273813.0,45134.0,13635.3,4100.8,76.81,21.04,108.77,272.51
4939,third,sep,2120-09-27,64,157989.0,7998986.0,3730.14,14168.0,8673351.0,4031.48,12837.0,54906.0,33.71,41166.0,22275073.0,45149.0,13638.06,4101.71,76.79,21.05,108.79,272.57
4940,fourth,oct,2120-10-04,64,158223.0,8000309.0,3730.06,14174.0,8675886.0,4032.19,12843.0,54934.0,33.72,41175.0,22288501.0,45158.0,13640.4,4102.56,76.82,21.05,108.81,272.65
4941,fourth,oct,2120-10-11,64,158143.0,7999874.0,3731.03,14161.0,8676651.0,4033.04,12845.0,54932.0,33.74,41184.0,22290958.0,45173.0,13643.16,4103.87,76.83,21.06,108.83,272.74
4942,fourth,oct,2120-10-18,64,158132.0,8001873.0,3731.33,14162.0,8678133.0,4034.43,12846.0,54953.0,33.74,41193.0,22291789.0,45180.0,13645.71,4104.49,76.84,21.06,108.85,272.75
4943,fourth,oct,2120-10-25,64,158435.0,8004592.0,3732.65,14160.0,8680032.0,4034.77,12851.0,54949.0,33.74,41199.0,22294863.0,45193.0,13647.23,4104.9,76.9,21.07,108.87,272.76
4944,fourth,nov,2120-11-01,64,158688.0,8005827.0,3733.21,14174.0,8681342.0,4035.65,12856.0,54979.0,33.73,41209.0,22301268.0,45206.0,13651.18,4106.29,76.91,21.07,108.9,272.81
4945,fourth,nov,2120-11-08,64,158867.0,8006315.0,3734.41,14182.0,8683360.0,4037.79,12861.0,54997.0,33.72,41222.0,22307546.0,45212.0,13654.14,4106.96,76.94,21.07,108.91,272.81
4946,fourth,nov,2120-11-15,64,158677.0,8008149.0,3735.4,14164.0,8686914.0,4038.06,12866.0,55013.0,33.73,41236.0,22306642.0,45224.0,13657.03,4107.81,76.94,21.08,108.94,272.86
4947,fourth,nov,2120-11-22,64,158536.0,8008195.0,3736.21,14164.0,8687863.0,4038.63,12870.0,55026.0,33.73,41247.0,22308662.0,45227.0,13658.47,4108.75,76.95,21.1,108.96,272.95
4948,fourth,nov,2120-11-29,64,158368.0,8010626.0,3736.57,14182.0,8688393.0,4039.65,12874.0,55025.0,33.73,41247.0,22313350.0,45236.0,13660.34,4109.54,76.99,21.1,108.95,272.96
4949,fourth,dec,2120-12-06,64,158416.0,8012910.0,3737.85,14162.0,8690735.0,4041.18,12880.0,55013.0,33.74,41260.0,22315749.0,45238.0,13663.55,4110.16,77.02,21.13,108.98,273.04
4950,fourth,dec,2120-12-13,64,158042.0,8017906.0,3737.0,14157.0,8693746.0,4042.24,12883.0,55019.0,33.75,41276.0,22316885.0,45249.0,13666.95,4110.95,77.03,21.15,108.98,273.08
4951,fourth,dec,2120-12-20,64,158070.0,8021080.0,3737.49,14137.0,8694028.0,4043.89,12882.0,55010.0,33.74,41278.0,22321738.0,45255.0,13668.68,4112.15,77.06,21.14,108.99,273.15
4952,fourth,dec,2120-12-27,64,158096.0,8023718.0,3738.98,14136.0,8697166.0,4044.88,12885.0,55030.0,33.75,41284.0,22322625.0,45271.0,13672.29,4113.28,77.05,21.16,109.02,273.25
4953,first,jan,2121-01-03,64,157927.0,8022857.0,3740.15,14132.0,8697659.0,4044.07,12891.0,55026.0,33.76,41290.0,22331852.0,45282.0,13676.74,4113.49,77.08,21.17,109.05,273.36
4954,first,jan,2121-01-10,64,157819.0,8024438.0,3740.96,14129.0,8700297.0,4044.76,12892.0,55027.0,33.77,41303.0,22336109.0,45297.0,13679.91,4114.44,77.09,21.18,109.06,273.44
4955,first,jan,2121-01-17,64,157971.0,8026457.0,3740.77,14140.0,8702813.0,4046.48,12890.0,55032.0,33.79,41306.0,22340630.0,45300.0,13680.81,4115.72,77.13,21.16,109.08,273.47
4956,first,jan,2121-01-24,64,158079.0,8024795.0,3741.96,14141.0,8704167.0,4047.81,12887.0,55055.0,33.82,41311.0,22342208.0,45305.0,13684.22,4117.35,77.19,21.16,109.08,273.5
4957,first,jan,2121-01-31,64,158457.0,8026316.0,3740.83,14148.0,8706029.0,4048.3,12894.0,55069.0,33.82,41318.0,22347641.0,45316.0,13687.52,4118.71,77.22,21.18,109.08,273.62
4958,first,feb,2121-02-07,64,158751.0,8030365.0,3740.93,14156.0,8708776.0,4048.7,12896.0,55078.0,33.82,41330.0,22346533.0,45324.0,13688.41,4119.26,77.24,21.19,109.11,273.68
4959,first,feb,2121-02-14,64,158931.0,8033327.0,3741.51,14163.0,8709827.0,4049.56,12898.0,55097.0,33.83,41343.0,22344983.0,45337.0,13691.01,4119.74,77.25,21.19,109.14,273.73
4960,first,feb,2121-02-21,64,158915.0,8037716.0,3741.64,14156.0,8713110.0,4049.5,12901.0,55123.0,33.86,41341.0,22349159.0,45348.0,13693.97,4120.84,77.27,21.18,109.16,273.76
4961,first,feb,2121-02-28,64,158962.0,8041525.0,3741.8,14157.0,8714628.0,4051.41,12900.0,55134.0,33.87,41351.0,22355472.0,45354.0,13696.75,4121.61,77.26,21.19,109.17,273.78
4962,first,mar,2121-03-07,64,158879.0,8042225.0,3743.06,14151.0,8716781.0,4051.2,12899.0,55134.0,33.87,41359.0,22357172.0,45362.0,13698.82,4122.5,77.27,21.2,109.18,273.85
4963,first,mar,2121-03-14,64,158482.0,8045476.0,3742.99,14158.0,8720317.0,4051.37,12900.0,55140.0,33.9,41372.0,22364907.0,45376.0,13702.2,4123.01,77.29,21.22,109.2,273.88
4964,first,mar,2121-03-21,64,158729.0,8044314.0,3744.23,14151.0,8721147.0,4051.69,12905.0,55119.0,33.88,41377.0,22366222.0,45376.0,13706.06,4123.69,77.32,21.2,109.21,273.93
4965,first,mar,2121-03-28,64,158875.0,8045722.0,3746.19,14150.0,8722905.0,4052.61,12907.0,55126.0,33.9,41388.0,22370641.0,45386.0,13710.1,4124.43,77.35,21.21,109.24,273.98
4966,second,apr,2121-04-04,64,158674.0,8051168.0,3745.82,14156.0,8722712.0,4052.77,12911.0,55125.0,33.91,41406.0,22378513.0,45395.0,13712.55,4125.43,77.37,21.23,109.27,274.03
4967,second,apr,2121-04-11,64,158678.0,8051832.0,3746.82,14165.0,8724165.0,4052.94,12915.0,55144.0,33.91,41418.0,22384482.0,45410.0,13717.07,4126.77,77.38,21.22,109.27,274.19
4968,second,apr,2121-04-18,64,158511.0,8052937.0,3747.16,14166.0,8729138.0,4054.71,12912.0,55152.0,33.92,41430.0,22377708.0,45418.0,13719.9,4127.43,77.42,21.23,109.28,274.26
4969,second,apr,2121-04-25,64,158162.0,8055330.0,3747.56,14163.0,8729218.0,4055.7,12914.0,55168.0,33.94,41446.0,22385018.0,45425.0,13723.18,4128.15,77.4,21.23,109.31,274.3
4970,second,may,2121-05-02,64,158204.0,8056033.0,3747.48,14173.0,8730869.0,4056.51,12917.0,55155.0,33.94,41450.0,22386562.0,45435.0,13726.14,4129.04,77.42,21.25,109.34,274.3
4971,second,may,2121-05-09,64,157977.0,8054680.0,3747.93,14196.0,8733824.0,4056.78,12920.0,55176.0,33.94,41456.0,22390844.0,45445.0,13727.38,4130.22,77.45,21.26,109.38,274.37
4972,second,may,2121-05-16,64,157891.0,8058716.0,3748.71,14199.0,8738450.0,4058.85,12928.0,55187.0,33.94,41464.0,22394418.0,45454.0,13729.4,4131.15,77.45,21.28,109.38,274.48
4973,second,may,2121-05-23,64,157788.0,8056917.0,3747.93,14213.0,8740100.0,4059.61,12932.0,55206.0,33.93,41462.0,22401157.0,45467.0,13732.62,4132.42,77.48,21.28,109.4,274.55
4974,second,may,2121-05-30,64,157774.0,8054429.0,3748.37,14229.0,8741620.0,4060.87,12938.0,55227.0,33.91,41468.0,22402340.0,45474.0,13732.97,4133.78,77.48,21.3,109.43,274.67
4975,second,jun,2121-06-06,64,157655.0,8052410.0,3747.73,14206.0,8743592.0,4062.35,12937.0,55248.0,33.9,41480.0,22401944.0,45480.0,13737.01,4134.5,77.46,21.3,109.44,274.69
4976,second,jun,2121-06-13,64,157410.0,8053466.0,3747.52,14200.0,8742580.0,4062.5,12940.0,55248.0,33.9,41486.0,22405472.0,45487.0,13740.58,4135.33,77.47,21.29,109.45,274.73
4977,second,jun,2121-06-20,64,157436.0,8054453.0,3747.01,14227.0,8745327.0,4063.16,12941.0,55269.0,33.89,41497.0,22413253.0,45496.0,13742.95,4136.01,77.48,21.3,109.5,274.7
4978,second,jun,2121-06-27,64,157265.0,8056477.0,3748.5,14227.0,8744663.0,4064.63,12942.0,55257.0,33.9,41508.0,22422488.0,45496.0,13746.67,4136.25,77.5,21.32,109.52,274.72
4979,third,jul,2121-07-04,64,156862.0,8056692.0,3748.33,14224.0,8744674.0,4066.02,12947.0,55262.0,33.92,41516.0,22429892.0,45501.0,13750.17,4137.09,77.48,21.33,109.54,274.75
4980,third,jul,2121-07-11,64,156670.0,8059194.0,3749.16,14226.0,8747485.0,4066.71,12947.0,55257.0,33.91,41517.0,22435279.0,45507.0,13754.02,4137.59,77.51,21.33,109.55,274.79
4981,third,jul,2121-07-18,64,157062.0,8058121.0,3750.55,14226.0,8749906.0,4067.97,12949.0,55256.0,33.92,41523.0,22440798.0,45513.0,13757.55,4138.21,77.53,21.33,109.54,274.84
4982,third,jul,2121-07-25,64,156995.0,8062568.0,3752.06,14247.0,8752172.0,4069.31,12952.0,55266.0,33.94,41528.0,22446681.0,45523.0,13761.1,4139.14,77.57,21.34,109.55,274.91
4983,third,aug,2121-08-01,64,156736.0,8063300.0,3752.61,14230.0,8751039.0,4070.86,12954.0,55279.0,33.97,41542.0,22443128.0,45528.0,13765.02,4139.64,77.58,21.35,109.58,274.96
4984,third,aug,2121-08-08,64,156527.0,8066939.0,3752.23,14245.0,8752921.0,4071.88,12956.0,55285.0,33.97,41547.0,22447428.0,45530.0,13769.71,4140.27,77.61,21.34,109.61,275.08
4985,third,aug,2121-08-15,64,156131.0,8068131.0,3753.8,14254.0,8754176.0,4073.24,12960.0,55294.0,33.98,41554.0,22448410.0,45536.0,13772.89,4141.37,77.63,21.35,109.65,275.14
4986,third,aug,2121-08-22,64,156065.0,8068708.0,3754.12,14252.0,8756813.0,4075.58,12962.0,55309.0,34.0,41567.0,22443965.0,45546.0,13776.8,4142.4,77.66,21.34,109.67,275.12
4987,third,aug,2121-08-29,64,156117.0,8068640.0,3754.28,14271.0,8758324.0,4076.53,12966.0,55317.0,34.02,41573.0,22449486.0,45556.0,13778.55,4143.02,77.67,21.34,109.7,275.19
4988,third,sep,2121-09-05,64,156093.0,8070537.0,3754.16,14266.0,8757641.0,4078.06,12969.0,55310.0,34.04,41580.0,22459663.0,45567.0,13782.57,4143.94,77.67,21.33,109.72,275.3
4989,third,sep,2121-09-12,64,156333.0,8070481.0,3755.2,14275.0,8758405.0,4078.75,12972.0,55305.0,34.03,41594.0,22471087.0,45578.0,13784.22,4144.89,77.68,21.33,109.73,275.32
4990,third,sep,2121-09-19,64,156603.0,8070857.0,3755.45,14296.0,8761670.0,4079.18,12976.0,55294.0,34.05,41602.0,22475917.0,45587.0,13787.53,4146.21,77.71,21.34,109.76,275.38
4991,third,sep,2121-09-26,64,156770.0,8074788.0,3755.44,14284.0,8764033.0,4081.08,12979.0,55322.0,34.07,41607.0,22479286.0,45596.0,13791.72,4147.41,77.73,21.36,109.79,275.5
4992,fourth,oct,2121-10-03,64,156654.0,8076946.0,3755.55,14288.0,8767634.0,4082.0,12979.0,55323.0,34.08,41612.0,22482928.0,45604.0,13794.6,4147.69,77.75,21.35,109.81,275.54
4993,fourth,oct,2121-10-10,64,156937.0,8078872.0,3756.55,14298.0,8765854.0,4083.01,12978.0,55349.0,34.09,41613.0,22490828.0,45612.0,13797.46,4148.25,77.75,21.35,109.82,275.66
4994,fourth,oct,2121-10-17,64,156993.0,8081606.0,3756.46,14286.0,8766390.0,4084.73,12983.0,55339.0,34.1,41618.0,22491604.0,45624.0,13799.43,4149.1,77.74,21.36,109.81,275.76
4995,fourth,oct,2121-10-24,64,156927.0,8083392.0,3756.24,14294.0,8767711.0,4085.88,12982.0,55343.0,34.12,41627.0,22500259.0,45636.0,13801.72,4149.91,77.76,21.37,109.85,275.83
4996,fourth,oct,2121-10-31,64,156839.0,8086167.0,3757.26,14282.0,8771355.0,4086.92,12984.0,55357.0,34.11,41635.0,22501856.0,45649.0,13804.3,4151.3,77.78,21.36,109.88,275.88
4997,fourth,nov,2121-11-07,64,157172.0,8088723.0,3757.6,14295.0,8774298.0,4087.9,12987.0,55368.0,34.11,41639.0,22509102.0,45656.0,13806.78,4152.18,77.78,21.36,109.86,275.91
4998,fourth,nov,2121-11-14,64,156901.0,8086215.0,3758.61,14289.0,8777675.0,4087.63,12987.0,55385.0,34.11,41647.0,22520020.0,45668.0,13809.25,4152.65,77.79,21.37,109.88,275.95
4999,fourth,nov,2121-11-21,64,156951.0,8088360.0,3758.29,14281.0,8780530.0,4088.59,12987.0,55388.0,34.11,41654.0,22522023.0,45677.0,13808.69,4154.17,77.82,21.36,109.92,276.02
5000,fourth,nov,2121-11-28,64,156662.0,8088981.0,3758.81,14295.0,8782661.0,4090.89,12992.0,55404.0,34.11,41664.0,22528936.0,45678.0,13813.41,4155.01,77.82,21.36,109.94,276.01
5001,fourth,dec,2121-12-05,64,156525.0,8090759.0,3759.24,14293.0,8784072.0,4092.75,12992.0,55406.0,34.13,41673.0,22533936.0,45685.0,13816.54,4155.61,77.83,21.36,109.94,276.03
5002,fourth,dec,2121-12-12,64,156490.0,8089758.0,3759.68,14292.0,8786901.0,4093.46,12994.0,55416.0,34.14,41679.0,22540814.0,45684.0,13819.84,4156.08,77.85,21.37,109.97,276.09
5003,fourth,dec,2121-12-19,64,156136.0,8090913.0,3760.02,14294.0,8786953.0,4094.0,12993.0,55417.0,34.14,41688.0,22546827.0,45693.0,13822.02,4156.25,77.88,21.38,110.0,276.17
5004,fourth,dec,2121-12-26,64,156147.0,8091583.0,3760.44,14291.0,8787985.0,4095.46,12993.0,55421.0,34.13,41695.0,22556364.0,45707.0,13823.11,4157.16,77.89,21.38,110.04,276.2
5005,first,jan,2122-01-02,64,155941.0,8093495.0,3761.69,14287.0,8790352.0,4096.14,12997.0,55420.0,34.12,41696.0,22560082.0,45716.0,13824.92,4158.29,77.89,21.39,110.06,276.3
5006,first,jan,2122-01-09,64,156119.0,8097045.0,3762.76,14289.0,8790654.0,4097.17,12999.0,55441.0,34.14,41707.0,22562037.0,45721.0,13827.21,4158.39,77.89,21.39,110.09,276.34
5007,first,jan,2122-01-16,64,156064.0,8093728.0,3763.94,14320.0,8796704.0,4097.75,13000.0,55432.0,34.16,41723.0,22565480.0,45726.0,13829.51,4159.06,77.91,21.4,110.13,276.37
5008,first,jan,2122-01-23,64,156282.0,8095524.0,3764.47,14321.0,8798544.0,4098.23,13002.0,55444.0,34.19,41727.0,22567048.0,45732.0,13830.6,4160.17,77.92,21.4,110.17,276.42
5009,first,jan,2122-01-30,64,155855.0,8098380.0,3764.29,14321.0,8800817.0,4098.84,13004.0,55456.0,34.21,41742.0,22576136.0,45732.0,13832.84,4161.29,77.95,21.41,110.21,276.45
5010,first,feb,2122-02-06,64,155653.0,8097635.0,3766.33,14321.0,8801743.0,4099.07,13009.0,55480.0,34.23,41749.0,22578478.0,45740.0,13835.52,4161.82,77.95,21.42,110.21,276.47
5011,first,feb,2122-02-13,64,155617.0,8098618.0,3766.43,14337.0,8803897.0,4100.3,13014.0,55493.0,34.25,41754.0,22581454.0,45748.0,13839.2,4163.13,77.99,21.44,110.23,276.52
5012,first,feb,2122-02-20,64,155879.0,8099188.0,3767.4,14327.0,8806248.0,4101.07,13012.0,55511.0,34.28,41763.0,22584500.0,45748.0,13841.2,4163.61,78.01,21.45,110.23,276.61
5013,first,feb,2122-02-27,64,155668.0,8097697.0,3767.27,14333.0,8807692.0,4102.1,13011.0,55529.0,34.29,41773.0,22591884.0,45759.0,13844.04,4164.41,78.03,21.47,110.26,276.67
5014,first,mar,2122-03-06,64,155866.0,8101373.0,3767.82,14339.0,8808043.0,4102.29,13011.0,55543.0,34.31,41782.0,22592959.0,45770.0,13846.24,4165.77,78.03,21.46,110.28,276.75
