id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
5308,fourth,oct,2127-10-24,64,164644,8537242,3985.44,15491,9322427,4350.22,13756,57804,364,44315,24064260,48374,146512,4416.57,82.35,22.55,117.17,292.79
5309,fourth,oct,2127-10-31,64,164563,8540698,3987.41,15507,9323694,4351.27,13754,57818,364,44316,24063748,48380,14652.68,4417.4,82.36,22.55,117.19,292.81
5310,fourth,nov,2127-11-07,64,164508,8544010,3989.36,15505,9324033,43529,13761,57828,365,44323,24067065,48380,14653.39,4417.8,82.37,22.55,117.2,292.96
5311,fourth,nov,2127-11-14,64,164761,8544088,3989.89,15486,9325328,4352.17,13767,57847,365,44342,24070993,48393,14656.19,4419.15,82.37,22.55,117.19,292.9
5312,fourth,nov,2127-11-21,64,164871,8548547,3990.76,15475,9326604,4352.73,13769,57860,368,44358,24074922,48395,14661.62,4420.4,82.39,22.55,117.2,292.92
5313,fourth,nov,2127-11-28,64,164832,8549696,3991.35,15496,9328877,4353.25,13773,57882,368,44369,24075017,48405,14666.22,4421.37,82.4,22.54,117.21,292.97
5314,fourth,dec,2127-12-05,64,165077,8553149,3991.86,15484,9327397,4353.39,13772,57891,369,44368,24082251,48418,14671.62,4421.61,82.41,22.54,117.24,2936
5315,fourth,dec,2127-12-12,64,164879,8556273,3993.42,15479,9325083,43549,13772,57911,369,44379,24088907,48427,14678.12,4422.25,82.46,22.55,117.23,2939
5316,fourth,dec,2127-12-19,64,164594,8554424,3994.63,15482,9328163,4355.78,13772,57911,36.11,44387,24092142,48435,14680.49,4423.57,82.47,22.55,117.27,2933
5317,fourth,dec,2127-12-26,64,164619,8559132,3994.75,15477,9330289,4355.72,13774,57901,36.1,44394,24100026,48445,14682.73,4424.72,82.5,22.56,117.3,2939
5318,first,jan,2128-01-02,64,164700,8560463,3994.55,15486,9333597,4355.79,13776,57916,36.1,44401,24109705,48460,14687.22,4425.57,82.49,22.56,117.33,293.17
5319,first,jan,2128-01-09,64,164656,8563650,3994.81,15495,9332974,4357.16,13784,57912,36.11,44399,24121400,48475,14690.15,4426.23,82.53,22.58,117.35,293.24
5320,first,jan,2128-01-16,64,164642,8561517,3995.27,15487,9333212,4357.41,13789,57918,36.11,44409,24127277,48484,14693.15,4427.35,82.55,22.57,117.39,293.28
5321,first,jan,2128-01-23,64,164310,8563245,3997.42,15485,9335563,4358.79,13795,57935,36.12,44419,24133821,48496,14695.62,4428.51,82.55,22.58,117.41,293.3
5322,first,jan,2128-01-30,64,164457,8562013,3998.59,15495,9335701,4360.1,13800,57955,36.14,44430,24141261,48508,14696.4,4428.98,82.58,22.56,117.45,293.37
5323,first,feb,2128-02-06,64,164611,8563999,3998.82,15495,9339217,4360.18,13801,57971,36.15,44436,24142002,48517,14698.46,4430.25,82.59,22.58,117.44,293.45
5324,first,feb,2128-02-13,64,165018,8562838,3999.45,15501,9338894,4359.32,13806,57971,36.14,44449,24146412,48523,14701.27,4430.78,82.57,22.58,117.45,293.5
5325,first,feb,2128-02-20,64,164953,8565088,3999.92,15485,9343299,4360.59,13808,57994,36.16,44456,24142864,48536,147039,4431.88,82.59,22.58,117.46,293.53
5326,first,feb,2128-02-27,64,164804,8565862,4000.19,15479,9345808,4360.83,13810,58009,36.16,44465,24143350,48548,14705.85,44331,82.6,22.6,117.48,293.6
5327,first,mar,2128-03-05,64,164714,8567333,4000.39,15458,9348678,4360.73,13814,58004,36.16,44479,24150064,48551,14707.39,4433.51,82.59,22.61,117.52,293.66
5328,first,mar,2128-03-12,64,164703,8568820,4001.88,15459,9350817,4360.96,13818,58015,36.17,44488,24155267,48559,14710.71,4434.66,82.58,22.61,117.56,293.64
5329,first,mar,2128-03-19,64,164838,8572449,4000.96,15440,9350887,4362.53,13821,58035,36.19,44504,24162167,48571,14710.72,4435.2,82.58,22.63,117.56,293.67
5330,first,mar,2128-03-26,64,165030,8573497,4001.34,15432,9353250,4362.91,13825,58035,36.19,44515,24172066,48581,14713.71,4435.95,82.6,22.64,117.58,293.71
5331,second,apr,2128-04-02,64,165509,8575159,4001.41,15433,9353631,4364.22,13827,58041,36.19,44523,24174698,48589,14716.17,4437.39,82.61,22.65,117.58,293.79
5332,second,apr,2128-04-09,64,165807,8574771,4002.87,15414,9355759,4365.98,13831,58054,36.17,44538,24176287,48605,14719.29,4438.56,82.63,22.67,117.6,293.82
5333,second,apr,2128-04-16,64,165527,8580348,4003.58,15423,9359719,4367.32,13833,58076,36.19,44548,24177749,48617,147224,4440.3,82.64,22.67,117.63,293.95
5334,second,apr,2128-04-23,64,165329,8582377,4004.51,15436,9359670,4367.36,13836,58086,36.18,44550,24182232,48628,14724.38,4441.13,82.66,22.68,117.67,2941
5335,second,apr,2128-04-30,64,165410,8583756,4005.29,15430,9362436,4367.49,13840,58096,36.2,44555,24188248,48636,14726.48,4442.29,82.68,22.7,117.7,2945
5336,second,may,2128-05-07,64,165387,8585745,4007,15435,9366690,43692,13843,58110,36.21,44563,24193398,48641,14731.52,44441,82.69,22.71,117.71,294.11
5337,second,may,2128-05-14,64,165394,8586960,4008.4,15436,9368136,4369.18,13842,58116,36.23,44577,24192673,48654,14734.95,4444.73,82.72,22.71,117.74,294.18
5338,second,may,2128-05-21,64,165255,8590579,4009.61,15453,9371467,4370.11,13842,58136,36.23,44588,24195603,48666,14737.36,4445.38,82.76,22.74,117.78,294.24
5339,second,may,2128-05-28,64,165473,8594470,4010.24,15446,9372536,4370.85,13847,58158,36.25,44596,24194238,48675,14739.29,4446.51,82.77,22.76,117.81,294.3
5340,second,jun,2128-06-04,64,165710,8597756,4011.3,15456,9373727,4371.86,13848,58144,36.24,44597,24194378,48683,14742.67,4447.36,82.78,22.75,117.85,294.36
5341,second,jun,2128-06-11,64,165416,8599431,4011.56,15449,9372012,4372.49,13849,58141,36.24,44603,24195861,48693,14746.39,4447.79,82.81,22.74,117.89,294.39
5342,second,jun,2128-06-18,64,165204,8602181,4012.7,15451,9375184,4373.71,13850,58156,36.24,44612,24203312,48695,14748.26,4448.76,82.84,22.74,117.9,294.45
5343,second,jun,2128-06-25,64,165158,8603136,4013.92,15450,9378372,4373.74,13854,58181,36.24,44623,24207309,48708,14752.8,4449.75,82.89,22.73,117.92,294.57
5344,third,jul,2128-07-02,64,165294,8605158,4014.65,15453,9380793,4374.14,13856,58192,36.24,44638,24211064,48722,14757.95,4450.96,82.92,22.74,117.93,294.6
5345,third,jul,2128-07-09,64,165340,8606527,4014.97,15474,9384532,4374.25,13858,58194,36.24,44647,24215432,48729,14761.16,4451.96,82.96,22.74,117.94,294.7
5346,third,jul,2128-07-16,64,165569,8605773,4014.64,15474,9384467,4375.56,13858,58186,36.26,44663,24221004,48742,14762.32,4452.24,82.99,22.74,117.96,294.79
5347,third,jul,2128-07-23,64,165788,8606589,4015.37,15472,9385473,4376.42,13859,58183,36.26,44670,24226044,48756,14764.81,4452.98,82.99,22.76,117.97,294.85
5348,third,jul,2128-07-30,64,165551,8609357,4016.91,15463,9387678,4375.64,13859,58192,36.27,44689,24225853,48768,14769.1,44542,82.99,22.75,117.99,294.96
5349,third,aug,2128-08-06,64,165342,8614156,4016.14,15457,9389776,4376.55,13861,58192,36.26,44706,24228116,48773,14771.69,4454.75,833,22.75,1183,2951
5350,third,aug,2128-08-13,64,165220,8617144,4016.19,15478,9391734,4376.75,13864,58189,36.26,44721,24226440,48782,14774.36,4455.21,835,22.76,1186,2957
5351,third,aug,2128-08-20,64,165423,8620955,4015.35,15480,9391753,4378.28,13866,58202,36.28,44726,24232308,48797,14775.5,4456.21,835,22.76,118.1,295.13
5352,third,aug,2128-08-27,64,165645,8621173,4016.87,15501,9390927,4378.65,13868,58207,36.3,44739,24243446,48804,14779.29,4456.55,837,22.76,118.12,295.14
5353,third,sep,2128-09-03,64,165843,8623989,4017.21,15508,9393071,4378.74,13872,58198,36.3,44747,24242488,48811,14783.31,4457.66,839,22.76,118.13,295.17
5354,third,sep,2128-09-10,64,165551,8625315,4018.14,15510,9394736,4379.5,13875,58220,36.33,44745,24250233,48829,14785.83,4458.16,83.12,22.76,118.14,295.26
5355,third,sep,2128-09-17,64,165853,8623570,4017.66,15528,9395664,4380.32,13877,58214,36.31,44756,24254212,48839,14787.22,44598,83.15,22.75,118.17,295.26
5356,third,sep,2128-09-24,64,165707,8626183,4018.19,15537,9396614,4381.58,13879,58210,36.33,44766,24256913,48849,14788.81,4459.3,83.14,22.75,118.2,295.28
5357,fourth,oct,2128-10-01,64,165877,8631204,4018.98,15542,9395695,4383.14,13879,58205,36.35,44774,24258420,48858,14791.25,4460.28,83.15,22.75,118.22,295.31
5358,fourth,oct,2128-10-08,64,166399,8632760,40204,15543,9395664,4383.98,13883,58217,36.33,44783,24261560,48869,14794.76,4460.86,83.18,22.76,118.23,295.42
5359,fourth,oct,2128-10-15,64,166330,8630802,4021.49,15536,9398845,4383.94,13884,58223,36.34,44795,24264517,48881,14798.66,4461.43,83.19,22.77,118.28,295.52
5360,fourth,oct,2128-10-22,64,166171,8633880,4021.61,15537,9398692,4384.33,13890,58213,36.36,44802,24265205,48897,14801.46,44629,83.22,22.75,118.3,295.62
5361,fourth,oct,2128-10-29,64,166096,8637287,4022.99,15545,9401807,4384.28,13896,58225,36.36,44810,24276090,48911,14803.5,4463.33,83.24,22.77,118.32,295.67
5362,fourth,nov,2128-11-05,64,166174,8638360,4023.66,15548,9403893,4385.74,13899,58240,36.36,44815,24280268,48924,14806.51,4464.91,83.24,22.77,118.36,295.72
5363,fourth,nov,2128-11-12,64,165996,8642012,4024.16,15571,9404059,4386.56,13903,58244,36.37,44826,24286571,48935,148119,4466.42,83.23,22.77,118.38,295.73
5364,fourth,nov,2128-11-19,64,166247,8644253,4024.96,15580,9406893,4387.58,13902,58245,36.37,44834,24293474,48939,14814.15,4466.63,83.24,22.76,118.39,295.78
5365,fourth,nov,2128-11-26,64,166362,8649180,4026.29,15598,9410488,4387.29,13903,58234,36.36,44848,24294558,48951,14816.1,4466.69,83.29,22.76,118.43,295.8
5366,fourth,dec,2128-12-03,64,166398,8653017,4026.47,15610,9410931,4387.49,13901,58244,36.36,44852,24298049,48961,14819.11,4467.8,83.31,22.76,118.45,295.9
5367,fourth,dec,2128-12-10,64,166292,8650328,4027.82,15604,9413011,4389.55,13899,58262,36.36,44861,24306351,48970,14821.69,4468.74,83.3,22.76,118.49,295.94
5368,fourth,dec,2128-12-17,64,166514,8654575,4028.15,15593,9416869,4388.47,13902,58266,36.37,44871,24312665,48976,14825.62,4469.25,83.34,22.76,118.51,2961
5369,fourth,dec,2128-12-24,64,166191,8655044,4028.31,15609,9419339,4388.86,13902,58272,36.39,44878,24315830,48987,148264,4470.4,83.35,22.76,118.56,2966
5370,fourth,dec,2128-12-31,64,166025,8655233,4029.53,15586,9421217,4389.68,13906,58297,36.42,44888,24321964,48993,14828.67,4471.62,83.37,22.78,118.57,296.11
5371,first,jan,2129-01-07,64,166591,8658739,4029.9,15589,9425357,4390.69,13909,58305,36.41,44898,24325547,49007,14832.95,4472.57,83.39,22.78,118.6,296.22
5372,first,jan,2129-01-14,64,166916,8660887,4030.95,15607,9425672,4390.28,13910,58328,36.42,44904,24329334,49016,14835.31,4473.81,83.41,22.79,118.62,296.32
5373,first,jan,2129-01-21,64,166744,8664079,4030.83,15622,9426976,4391.74,13914,58351,36.43,44913,24332198,49026,14838.68,4474.56,83.39,22.79,118.65,296.32
5374,first,jan,2129-01-28,64,166557,8667656,4030.58,15635,9430625,4391.79,13914,58365,36.41,44915,24338711,49038,14842.41,4475.29,83.44,22.79,118.71,296.41
5375,first,feb,2129-02-04,64,166154,8670487,4032.63,15628,9430872,4391.66,13916,58388,36.42,44926,24344786,49043,14845.45,4476.32,83.47,22.78,118.73,296.45
5376,first,feb,2129-02-11,64,166165,8673814,4034.52,15626,9432727,4394.2,13921,58407,36.41,44937,24343093,49045,14848.15,4477.71,83.47,22.78,118.75,296.49
5377,first,feb,2129-02-18,64,165878,8675219,4035.36,15621,9433264,4395.56,13918,58416,36.43,44946,24344334,49054,14849.99,4477.99,83.52,22.79,118.77,296.51
5378,first,feb,2129-02-25,64,165725,8678997,4035.97,15621,9435688,4397.41,13926,58411,36.45,44956,24347946,49062,14852.6,4478.88,83.53,22.78,118.79,296.56
5379,first,mar,2129-03-04,64,165920,8680525,4036.64,15640,9439080,4398.74,13928,58418,36.45,44974,24352496,49062,14855.26,4479.45,83.52,22.77,118.8,296.62
5380,first,mar,2129-03-11,64,166191,8685351,4037.65,15638,9439715,4400.51,13932,58433,36.45,44982,24359194,49069,14858.3,4480.79,83.55,22.77,118.82,296.71
5381,first,mar,2129-03-18,64,166537,8689517,4039.78,15657,9441298,4402.13,13935,58429,36.48,44992,24360902,49077,14860.33,44827,83.57,22.78,118.85,296.8
5382,first,mar,2129-03-25,64,166860,8689525,4040.58,15668,9442410,4404.32,13937,58421,36.48,45003,24362167,49089,14863.87,4483.24,83.56,22.77,118.87,296.93
5383,second,apr,2129-04-01,64,166792,8692636,4042.77,15678,9442667,44063,13940,58418,36.47,45015,24364562,49097,14866.1,4484.23,83.59,22.77,118.9,296.94
5384,second,apr,2129-04-08,64,166653,8695476,4043.17,15671,9444210,4406.28,13945,58443,36.49,45024,24369968,49104,14870.67,4484.88,83.6,22.75,118.91,297
5385,second,apr,2129-04-15,64,166880,8692310,4043.11,15670,9446404,4406.41,13953,58461,36.49,45031,24374050,49122,14870.39,4485.32,83.62,22.75,118.93,297.11
5386,second,apr,2129-04-22,64,167037,8696352,4042.52,15681,9447732,4406.87,13954,58465,36.49,45033,24382183,49127,14874.3,44869,83.65,22.76,118.96,297.19
5387,second,apr,2129-04-29,64,166998,8696966,4043.45,15668,9446473,44091,13956,58477,36.49,45040,24388590,49140,14876.23,4486.6,83.68,22.78,118.97,297.23
5388,second,may,2129-05-06,64,167227,8698286,4043.21,15663,9446797,4409.7,13958,58490,36.48,45051,24398084,49144,14881.65,4487.56,83.69,22.78,119,297.26
5389,second,may,2129-05-13,64,167357,8697147,4043.12,15673,9446617,4410.92,13959,58494,36.5,45056,24397773,49159,14882.5,4487.97,83.67,22.79,119,297.36
5390,second,may,2129-05-20,64,167026,8699854,4044.47,15652,9446638,4411.52,13965,58496,36.5,45065,24405324,49163,14884.84,4488.52,83.7,22.8,1193,297.43
5391,second,may,2129-05-27,64,166996,8703997,4045.1,15653,9448203,4412.7,13969,58496,36.5,45074,24407047,49167,14887.92,4489.67,83.72,22.8,1196,297.39
5392,second,jun,2129-06-03,64,167246,8701965,4046.96,15638,9447819,4412.87,13973,58482,36.52,45086,24412062,49171,14893.47,4489.9,83.75,22.8,1196,297.46
5393,second,jun,2129-06-10,64,167560,8703509,4047.73,15655,9450403,4413.7,13980,58487,36.5,45097,24422234,49182,14896.22,4490.97,83.77,22.81,1198,297.47
5394,second,jun,2129-06-17,64,167429,8709721,4049.11,15667,9449574,4415.26,13983,58489,36.49,45111,24423513,49193,14897.49,4492.14,83.76,22.83,119.11,297.49
5395,second,jun,2129-06-24,64,167735,8713779,4050.87,15676,9449873,4416.86,13985,58526,36.5,45120,24428666,49206,14901.45,4492.81,83.73,22.83,119.13,297.62
5396,third,jul,2129-07-01,64,167969,8714915,4051.84,15656,9451542,4417.83,13986,58529,36.5,45125,24427846,49212,149027,44938,83.74,22.85,119.14,297.67
5397,third,jul,2129-07-08,64,168099,8714387,4053.21,15677,9451441,4419.38,13988,58536,36.52,45126,24431445,49223,149055,4493.75,83.8,22.85,119.16,297.71
5398,third,jul,2129-07-15,64,168614,8716596,4053.92,15674,9455244,4421.85,13988,58548,36.51,45135,24434100,49233,14907.88,4494.39,83.8,22.84,119.18,297.79
5399,third,jul,2129-07-22,64,168967,8718477,4055.43,15687,9457379,4422.53,13988,58514,36.52,45146,24438662,49243,149105,4495.29,83.78,22.83,119.2,297.83
5400,third,jul,2129-07-29,64,169081,8721557,4057.14,15686,9458432,4424.12,13989,58520,36.55,45157,24437387,49245,14913.34,4495.97,83.79,22.84,119.23,297.91
5401,third,aug,2129-08-05,64,168599,8724322,40588,15685,9461324,4424.95,13990,58538,36.55,45162,24438492,49253,149179,4496.42,83.8,22.84,119.23,297.97
5402,third,aug,2129-08-12,64,168373,8725851,4058.91,15685,9462555,44267,13992,58550,36.55,45167,24443093,49262,14920.74,4497.24,83.82,22.82,119.26,2983
5403,third,aug,2129-08-19,64,168062,8724644,4059.55,15688,9462534,4425.96,13995,58570,36.55,45170,24447672,49276,14922.1,4498.22,83.81,22.83,119.3,2986
5404,third,aug,2129-08-26,64,167871,8727600,4058.79,15689,9463680,44273,14000,58588,36.57,45186,24457236,49285,14923.7,44996,83.8,22.84,119.32,298.11
5405,third,sep,2129-09-02,64,168120,8728702,40604,15694,9467798,4427.79,14004,58594,36.58,45194,24461396,49301,14925.15,45005,83.82,22.85,119.33,298.21
5406,third,sep,2129-09-09,64,168187,8733120,4060.22,15671,9470270,4428.47,14007,58604,36.57,45198,24470968,49313,14929.11,4500.34,83.85,22.84,119.34,298.3
5407,third,sep,2129-09-16,64,168073,8736677,4060.79,15652,9471832,4429.77,14008,58607,36.55,45204,24472245,49324,14932.14,45017,83.89,22.85,119.37,298.37
5408,third,sep,2129-09-23,64,168229,8736811,4060.85,15652,9473501,4430.97,14011,58617,36.55,45209,24477234,49323,14934.34,4501.63,83.91,22.86,119.39,298.44
5409,third,sep,2129-09-30,64,168151,8740249,4061.65,15646,9475110,4431.64,14014,58636,36.55,45216,24479014,49335,14936.73,4502.73,83.88,22.87,119.39,298.53
5410,fourth,oct,2129-10-07,64,168604,8738723,4062.22,15652,9475422,4432.53,14018,58648,36.57,45222,24481080,49340,14939.52,4504.27,83.9,22.88,119.41,298.6
5411,fourth,oct,2129-10-14,64,168089,8738790,4062.86,15632,9477592,4432.11,14022,58643,36.58,45232,24482043,49350,14940.86,4505.41,83.89,22.88,119.44,298.71
5412,fourth,oct,2129-10-21,64,167898,8737488,4062.74,15657,9479306,4433.61,14028,58656,36.58,45244,24488245,49355,14943.53,4505.8,83.91,22.89,119.47,298.8
5413,fourth,oct,2129-10-28,64,168245,8739587,4064.38,15651,9479707,4433.95,14032,58663,36.59,45255,24493117,49363,14945.37,45079,83.92,22.89,119.49,298.88
5414,fourth,nov,2129-11-04,64,168419,8741671,4065.29,15647,9483112,4434.33,14040,58667,36.59,45264,24500764,49371,14946.81,4508.1,83.93,22.88,119.51,298.86
5415,fourth,nov,2129-11-11,64,168341,8742772,4065.91,15650,9483983,4434.86,14042,58673,36.61,45276,24502426,49389,14948.13,4508.78,83.94,22.89,119.53,298.92
5416,fourth,nov,2129-11-18,64,168279,8742094,40668,15678,9484022,4435.86,14043,58689,36.62,45280,24507383,49393,149514,4509.31,83.95,22.89,119.55,2991
5417,fourth,nov,2129-11-25,64,168043,8743750,4067.19,15677,9486958,4437.52,14044,58689,36.63,45292,24510937,49401,14955.42,4509.79,83.98,22.9,119.58,299.11
5418,fourth,dec,2129-12-02,64,167731,8745683,4068.18,15664,9489837,4439.26,14050,58706,36.65,45299,24519140,49416,14957.51,4509.99,83.98,22.9,119.59,299.14
5419,fourth,dec,2129-12-09,64,167624,8743710,4068.17,15660,9489802,4440.78,14054,58731,36.67,45315,24521683,49429,14960.2,4511.14,83.99,22.9,119.59,299.18
5420,fourth,dec,2129-12-16,64,167782,8743382,4068,15661,9491991,4441.56,14057,58761,36.7,45321,24524198,49441,14961.23,4511.58,83.99,22.91,119.59,299.24
5421,fourth,dec,2129-12-23,64,167747,8742150,4067.98,15654,9492747,4443.64,14060,58751,36.71,45323,24531500,49448,14964.42,4512.62,83.98,22.92,119.61,299.34
5422,fourth,dec,2129-12-30,64,167885,8742594,4067.97,15650,9493814,44449,14063,58751,36.7,45336,24534433,49462,14969.26,4513.39,842,22.93,119.62,299.41
5423,first,jan,2130-01-06,64,167954,8744635,4068.62,15650,9495471,4444.36,14070,58760,36.7,45347,24534837,49475,14971.56,4514.15,845,22.95,119.65,299.44
5424,first,jan,2130-01-13,64,167813,8747076,4067.67,15642,9499369,4445.49,14075,58785,36.72,45358,24537629,49486,14974,4514.87,848,22.97,119.67,299.43
5425,first,jan,2130-01-20,64,167720,8747873,4068.18,15643,9498902,4446.46,14077,58808,36.73,45358,24544577,49496,14975.37,4515.37,84.14,22.98,119.69,299.44
5426,first,jan,2130-01-27,64,168069,8750414,4069.57,15643,9501102,4447.71,14079,58807,36.72,45361,24549621,49502,14979.23,4515.38,84.17,22.99,119.71,299.55
5427,first,feb,2130-02-03,64,168298,8753051,4070.43,15641,9500055,4449.36,14083,58800,36.74,45373,24552388,49518,14981.48,4516.4,84.17,22.99,119.75,299.67
5428,first,feb,2130-02-10,64,168528,8755949,40717,15619,9503135,4450.32,14082,58827,36.73,45378,24557778,49529,149859,4517.11,84.23,232,119.8,299.78
5429,first,feb,2130-02-17,64,168855,8757919,4071.48,15637,9505129,4451.14,14085,58848,36.74,45388,24561211,49537,14989.87,4518.37,84.27,233,119.82,299.81
5430,first,feb,2130-02-24,64,168793,8759650,4071.36,15624,9507471,4451.73,14089,58845,36.77,45393,24566020,49544,14994,4519.28,84.27,233,119.82,299.9
5431,first,mar,2130-03-03,64,168983,8756913,4072.8,15616,9504947,4451.88,14091,58847,36.78,45405,24565344,49553,14996.52,4519.94,84.27,234,119.81,299.98
5432,first,mar,2130-03-10,64,169218,8760668,4074.11,15617,9508032,4452.72,14091,58852,36.76,45416,24569479,49563,15000.12,4520.53,84.32,233,119.83,3004
5433,first,mar,2130-03-17,64,169419,8762911,4075.44,15633,9510373,44546,14095,58856,36.79,45427,24573441,49572,150024,4521.45,84.28,234,119.84,300.11
5434,first,mar,2130-03-24,64,169923,8761945,40772,15627,9512157,4455.5,14098,58866,36.79,45439,24580619,49586,15006.45,4522.37,84.31,234,119.86,300.15
5435,first,mar,2130-03-31,64,169954,8764956,4076.97,15630,9513737,4456.35,14101,58871,36.83,45448,24586827,49595,15012.53,4523.76,84.31,233,119.87,300.28
5436,second,apr,2130-04-07,64,170064,8764972,40781,15645,9513107,4457.47,14103,58878,36.84,45447,24588863,49601,15017.46,4524.47,84.35,234,119.87,300.3
5437,second,apr,2130-04-14,64,170163,8764164,4079.69,15649,9514300,4457.75,14104,58884,36.85,45454,24596434,49607,15021.17,4525.49,84.35,233,119.9,300.3
5438,second,apr,2130-04-21,64,170254,8767836,4080.57,15654,9519830,4458.95,14102,58933,36.85,45467,24605289,49609,15022.58,4526.8,84.35,233,119.94,300.31
5439,second,apr,2130-04-28,64,170407,8770618,4081.18,15653,9519941,44608,14105,58945,36.86,45473,24614143,49612,15026.69,4527.98,84.33,233,119.96,300.39
5440,second,may,2130-05-05,64,170275,8768071,4081.36,15656,9524448,4460.82,14112,58947,36.87,45487,24614336,49618,15029.38,4528.8,84.34,234,119.98,300.42
5441,second,may,2130-05-12,64,170330,8770140,4082.93,15649,9525531,4461.78,14118,58961,36.86,45495,24615755,49629,15029.64,4529.91,84.36,234,120,300.4
5442,second,may,2130-05-19,64,170541,8771581,4083.15,15657,9526972,4463.85,14120,58954,36.87,45508,24625237,49634,15033.34,4530.29,84.37,235,1202,300.56
5443,second,may,2130-05-26,64,170235,8774148,4082.59,15674,9527687,4464.88,14125,58966,36.86,45516,24623620,49641,15034.66,4531,84.39,236,1204,300.64
5444,second,jun,2130-06-02,64,170362,8772296,4083.41,15670,9529640,4464.78,14128,58970,36.88,45523,24626107,49646,15035.56,4532.39,84.45,237,1205,300.66
5445,second,jun,2130-06-09,64,170559,8775763,4084.16,15670,9532006,4465.23,14131,59006,36.87,45522,24631275,49658,150388,4533.3,84.47,237,1209,300.77
5446,second,jun,2130-06-16,64,170330,8780038,4083.82,15664,9534624,4466.27,14131,59017,36.87,45532,24638513,49666,15042.62,4533.73,84.51,237,120.11,300.86
5447,second,jun,2130-06-23,64,170268,8779991,4085.1,15660,9537374,4466.94,14134,59030,36.9,45550,24645412,49685,15046.62,4534.25,84.54,237,120.11,300.87
5448,second,jun,2130-06-30,64,170256,8777476,4084.4,15645,9538993,4467.47,14136,59034,36.91,45561,24648280,49684,15049.69,4535.24,84.52,237,120.16,300.93
5449,third,jul,2130-07-07,64,170612,8775862,4084.33,15635,9540652,4468.41,14139,59036,36.92,45568,24655757,49700,15050.95,4535.72,84.55,238,120.19,3012
5450,third,jul,2130-07-14,64,170565,8776459,4085.63,15623,9540557,44683,14141,59064,36.93,45568,24660143,49719,15053.38,4536.59,84.54,237,120.18,3018
5451,third,jul,2130-07-21,64,170680,8777814,4085.4,15619,9541383,4467.41,14142,59067,36.93,45572,24659957,49737,15057.68,4537.53,84.56,238,120.19,301.14
5452,third,jul,2130-07-28,64,170607,8780257,4085.85,15628,9543973,44692,14143,59074,36.94,45580,24668290,49738,15060,4538.42,84.59,238,120.23,301.19
5453,third,aug,2130-08-04,64,170475,8782516,4086.99,15626,9544499,4470.69,14142,59087,36.95,45590,24670473,49747,15062.26,4539.31,84.6,238,120.24,301.25
5454,third,aug,2130-08-11,64,170541,8787085,4088.58,15611,9547257,4471.75,14147,59071,36.96,45601,24675180,49757,15064.33,4539.74,84.6,238,120.28,301.32
5455,third,aug,2130-08-18,64,170666,8788769,4088.93,15603,9550189,4472.12,14149,59072,36.97,45611,24679308,49767,15068.18,4540.39,84.59,239,120.28,301.31
5456,third,aug,2130-08-25,64,170621,8792884,4089.78,15607,9549121,4473.21,14156,59078,36.97,45621,24688006,49777,15070.44,4541.31,84.59,239,120.3,301.38
5457,third,sep,2130-09-01,64,170496,8793893,4092.49,15613,9551365,4474.1,14157,59096,36.99,45634,24692764,49786,15071.57,4542.35,84.6,239,120.31,301.5
5458,third,sep,2130-09-08,64,170268,8793545,4091.87,15610,9553379,4474.62,14160,59109,36.99,45647,24692840,49796,15074.48,4543.71,84.59,23.1,120.34,301.58
5459,third,sep,2130-09-15,64,170251,8793279,4092.21,15618,9556020,4475.14,14164,59127,36.97,45658,24700216,49804,15077.26,4544.61,84.61,239,120.37,301.65
5460,third,sep,2130-09-22,64,170515,8797334,4092.3,15619,9557103,4476.22,14167,59124,36.98,45666,24707893,49801,15081.9,4544.87,84.62,239,120.39,301.7
5461,third,sep,2130-09-29,64,170520,8797079,4093.13,15608,9561201,4477.11,14170,59136,36.98,45672,24708417,49811,15083.29,4545.9,84.64,239,120.39,301.76
5462,fourth,oct,2130-10-06,64,170803,8799993,4093.92,15604,9564104,4478.49,14172,59137,36.99,45676,24714151,49827,15086.98,4546.13,84.63,23.11,120.42,301.84
5463,fourth,oct,2130-10-13,64,170860,8802804,4094.55,15603,9566852,4480.16,14175,59164,372,45679,24713016,49832,15090.11,4545.79,84.63,23.11,120.42,301.84
5464,fourth,oct,2130-10-20,64,170543,8802491,4096.28,15600,9571510,4480.4,14177,59189,372,45689,24716414,49848,15093.16,4547.52,84.67,23.1,120.45,301.91
5465,fourth,oct,2130-10-27,64,170654,8804859,4097.25,15596,9573469,4481.65,14182,59197,375,45697,24722608,49851,150952,4548.48,84.7,23.11,120.48,301.96
5466,fourth,nov,2130-11-03,64,170481,8804337,4097.51,15589,9575114,4483.29,14187,59196,375,45706,24720947,49863,15100.14,4549.97,84.71,23.12,120.52,3021
5467,fourth,nov,2130-11-10,64,170410,8806088,4098.2,15607,9577977,4484.82,14190,59198,374,45714,24728070,49870,15104.57,4550.27,84.72,23.13,120.55,302.12
5468,fourth,nov,2130-11-17,64,170487,8807414,41009,15610,9579556,4486.42,14194,59199,375,45724,24730158,49878,15107.17,4550.56,84.71,23.14,120.55,302.14
